Applicant_ID,Age,Income,Employment_Type,Credit_Score,Loan_Amount,Loan_Term,Existing_EMI,Default_History,Loan_Status,Monthly_Income,Estimated_Monthly_Payment,Debt_to_Income_Ratio,Loan_to_Income_Ratio,EMI_Burden_Ratio,Credit_Score_Bin,Age_Group
APP_00190,41,35193.0,Salaried,449.0,34093,84,759.0,Yes,Non-Default,2932.75,531.38,0.44,0.9687,0.2588,Very Poor,36-45
APP_00191,40,69476.0,Salaried,495.0,59943,180,116.0,Yes,Non-Default,5789.67,572.85,0.119,0.8628,0.02,Very Poor,36-45
APP_00192,38,75110.0,Government,618.0,68760,36,30.0,No,Non-Default,6259.17,2154.69,0.349,0.9155,0.0048,Fair,36-45
APP_00193,35,73993.0,Government,614.0,60699,180,1208.0,Yes,Non-Default,6166.08,580.07,0.29,0.8203,0.1959,Fair,26-35
APP_00194,35,92561.0,Self-Employed,574.0,10514,120,202.0,No,Non-Default,7713.42,127.56,0.0427,0.1136,0.0262,Poor,26-35
APP_00195,43,111960.0,Salaried,723.0,184693,360,349.0,No,Non-Default,9330.0,1355.21,0.1827,1.6496,0.0374,Good,36-45
APP_00196,37,77185.0,Salaried,578.0,248366,240,53.0,Yes,Non-Default,6432.08,2077.43,0.3312,3.2178,0.0082,Poor,36-45
APP_00197,41,63769.0,Freelancer,480.0,7884,48,326.0,No,Non-Default,5314.08,192.47,0.0976,0.1236,0.0613,Very Poor,36-45
APP_00198,40,58533.0,Government,514.0,54653,84,125.0,No,Non-Default,4877.75,851.83,0.2003,0.9337,0.0256,Poor,36-45
APP_00199,49,59949.0,Government,513.0,186572,240,917.0,No,Non-Default,4995.75,1560.56,0.4959,3.1122,0.1836,Poor,46-55
APP_00200,44,29246.0,Freelancer,489.0,80969,12,625.0,Yes,Non-Default,2437.17,7043.37,3.1464,2.7685,0.2564,Very Poor,36-45
APP_00201,39,86356.0,Self-Employed,631.0,81662,84,544.0,Yes,Non-Default,7196.33,1272.8,0.2525,0.9456,0.0756,Fair,36-45
APP_00202,53,60769.0,Salaried,483.0,11489,36,759.0,No,Non-Default,5064.08,360.02,0.221,0.1891,0.1499,Very Poor,46-55
APP_00203,42,29628.0,Salaried,419.0,68382,120,173.0,Yes,Non-Default,2469.0,829.66,0.4061,2.308,0.0701,Very Poor,36-45
APP_00204,51,45690.0,Government,539.0,43974,120,302.0,Yes,Default,3807.5,533.53,0.2194,0.9624,0.0793,Poor,46-55
APP_00205,44,68855.0,Self-Employed,517.0,67770,120,45.0,No,Non-Default,5737.92,822.24,0.1511,0.9842,0.0078,Poor,36-45
APP_00206,22,79545.0,Salaried,680.0,15860,360,35.0,Yes,Non-Default,6628.75,116.38,0.0228,0.1994,0.0053,Fair,18-25
APP_00207,51,64678.0,Salaried,584.0,15410,60,199.0,No,Non-Default,5389.83,312.46,0.0949,0.2383,0.0369,Poor,46-55
APP_00208,39,43702.0,Freelancer,480.0,32401,60,865.0,Yes,Non-Default,3641.83,656.98,0.4179,0.7414,0.2375,Very Poor,36-45
APP_00209,37,45261.0,Salaried,569.0,26813,60,455.0,No,Non-Default,3771.75,543.67,0.2648,0.5924,0.1206,Poor,36-45
APP_00210,40,65463.0,Salaried,574.0,32017,360,276.0,No,Non-Default,5455.25,234.93,0.0937,0.4891,0.0506,Poor,36-45
APP_00211,34,126168.0,Self-Employed,658.0,24744,240,1705.0,No,Non-Default,10514.0,206.97,0.1818,0.1961,0.1622,Fair,26-35
APP_00212,40,47800.0,Freelancer,506.0,30920,360,291.0,No,Non-Default,3983.33,226.88,0.13,0.6469,0.0731,Poor,36-45
APP_00213,32,17868.0,Freelancer,489.0,21314,360,316.0,No,Non-Default,1489.0,156.39,0.3173,1.1929,0.2122,Very Poor,26-35
APP_00214,50,39969.0,Salaried,395.0,34939,240,2448.0,No,Non-Default,3330.75,292.24,0.8227,0.8742,0.735,Very Poor,46-55
APP_00215,36,55598.0,Freelancer,589.0,11627,240,70.0,Yes,Default,4633.17,97.25,0.0361,0.2091,0.0151,Poor,36-45
APP_00216,34,60513.0,Salaried,359.0,54791,24,346.0,Yes,Non-Default,5042.75,2478.05,0.56,0.9054,0.0686,Very Poor,26-35
APP_00217,28,63508.0,Salaried,513.0,44731,36,301.0,Yes,Non-Default,5292.33,1401.71,0.3217,0.7043,0.0569,Poor,26-35
APP_00218,40,33970.0,Freelancer,412.0,13233,240,423.0,No,Non-Default,2830.83,110.69,0.1885,0.3895,0.1494,Very Poor,36-45
APP_00219,39,97619.0,Self-Employed,560.0,104934,120,80.0,Yes,Non-Default,8134.92,1273.14,0.1663,1.0749,0.0098,Poor,36-45
APP_00220,41,54388.0,Government,518.0,18741,180,199.0,No,Non-Default,4532.33,179.1,0.0834,0.3446,0.0439,Poor,36-45
APP_00221,27,41640.0,Freelancer,443.0,94010,120,124.0,No,Non-Default,3470.0,1140.6,0.3644,2.2577,0.0357,Very Poor,26-35
APP_00222,22,50207.0,Self-Employed,377.0,47265,36,948.0,Yes,Non-Default,4183.92,1481.11,0.5806,0.9414,0.2266,Very Poor,18-25
APP_00223,44,83433.0,Salaried,574.0,80858,240,899.0,No,Non-Default,6952.75,676.33,0.2266,0.9691,0.1293,Poor,36-45
APP_00224,52,60577.0,Salaried,635.0,41812,120,137.0,No,Default,5048.08,507.29,0.1276,0.6902,0.0271,Fair,46-55
APP_00225,27,77157.0,Salaried,537.0,57152,60,285.0,Yes,Non-Default,6429.75,1158.84,0.2246,0.7407,0.0443,Poor,26-35
APP_00226,53,41128.0,Salaried,550.0,80152,60,527.0,No,Non-Default,3427.33,1625.19,0.6279,1.9488,0.1538,Poor,46-55
APP_00227,40,25871.0,Unemployed,555.0,167000,60,24.0,No,Default,2155.92,3386.16,1.5818,6.4551,0.0111,Poor,36-45
APP_00228,37,90547.0,Salaried,479.0,85793,48,1075.0,No,Non-Default,7545.58,2094.46,0.42,0.9475,0.1425,Very Poor,36-45
APP_00229,34,35082.0,Government,471.0,51978,180,357.0,Yes,Non-Default,2923.5,496.73,0.292,1.4816,0.1221,Very Poor,26-35
APP_00230,24,51932.0,Self-Employed,454.0,12347,240,128.0,No,Non-Default,4327.67,103.28,0.0534,0.2378,0.0296,Very Poor,18-25
APP_00231,47,53597.0,Freelancer,480.0,5257,36,252.0,No,Non-Default,4466.42,164.74,0.0933,0.0981,0.0564,Very Poor,46-55
APP_00232,30,33809.0,Self-Employed,577.0,32717,12,1159.0,Yes,Default,2817.42,2846.0,1.4215,0.9677,0.4114,Poor,26-35
APP_00233,30,75394.0,Self-Employed,563.0,20504,36,12.0,No,Non-Default,6282.83,642.52,0.1042,0.272,0.0019,Poor,26-35
APP_00234,47,94932.0,Self-Employed,620.0,21116,120,77.0,Yes,Non-Default,7911.0,256.2,0.0421,0.2224,0.0097,Fair,46-55
APP_00235,22,61305.0,Salaried,530.0,33997,180,107.0,Yes,Default,5108.75,324.89,0.0845,0.5546,0.0209,Poor,18-25
APP_00236,22,54699.0,Freelancer,462.0,61712,48,30.0,Yes,Non-Default,4558.25,1506.57,0.3371,1.1282,0.0066,Very Poor,18-25
APP_00237,37,51133.0,Salaried,551.0,22098,36,127.0,No,Non-Default,4261.08,692.47,0.1923,0.4322,0.0298,Poor,36-45
APP_00238,40,20116.0,Salaried,534.0,74321,180,849.0,No,Non-Default,1676.33,710.25,0.9302,3.6946,0.5065,Poor,36-45
APP_00239,42,114374.0,Self-Employed,625.0,37301,36,374.0,Yes,Non-Default,9531.17,1168.88,0.1619,0.3261,0.0392,Fair,36-45
APP_00240,34,84516.0,Salaried,590.0,37424,36,464.0,Yes,Non-Default,7043.0,1172.73,0.2324,0.4428,0.0659,Poor,26-35
APP_00241,63,32029.0,Unemployed,427.0,162754,24,84.0,No,Non-Default,2669.08,7360.92,2.7893,5.0815,0.0315,Very Poor,56+
APP_00242,35,5000.0,Unemployed,485.0,41876,240,163.0,Yes,Default,416.67,350.27,1.2318,8.3752,0.3912,Very Poor,26-35
APP_00243,35,67009.0,Government,607.0,34776,48,1247.0,No,Non-Default,5584.08,848.98,0.3753,0.519,0.2233,Fair,26-35
APP_00244,30,25626.0,Salaried,500.0,55222,36,118.0,No,Non-Default,2135.5,1730.46,0.8656,2.1549,0.0553,Very Poor,26-35
APP_00245,39,100129.0,Salaried,499.0,152926,360,1186.0,No,Non-Default,8344.08,1122.12,0.2766,1.5273,0.1421,Very Poor,36-45
APP_00246,44,15902.0,Unemployed,547.0,34982,48,544.0,Yes,Non-Default,1325.17,854.01,1.055,2.1998,0.4105,Poor,36-45
APP_00247,50,46682.0,Self-Employed,531.0,51627,120,349.0,No,Non-Default,3890.17,626.38,0.2507,1.1059,0.0897,Poor,46-55
APP_00248,23,18241.0,Unemployed,488.0,33301,36,95.0,Yes,Default,1520.08,1043.53,0.749,1.8256,0.0625,Very Poor,18-25
APP_00249,35,7575.0,Unemployed,501.0,33441,120,559.0,Yes,Non-Default,631.25,405.73,1.5283,4.4147,0.8855,Poor,26-35
APP_00250,42,61604.0,Government,586.0,24536,36,1087.0,No,Non-Default,5133.67,768.87,0.3615,0.3983,0.2117,Poor,36-45
APP_00251,43,69119.0,Salaried,531.0,23200,84,346.0,Yes,Non-Default,5759.92,361.6,0.1228,0.3357,0.0601,Poor,36-45
APP_00252,38,99883.0,Salaried,594.0,141046,60,3.0,Yes,Non-Default,8323.58,2859.9,0.344,1.4121,0.0004,Poor,36-45
APP_00253,43,79779.0,Government,561.0,23316,120,673.0,Yes,Non-Default,6648.25,282.89,0.1438,0.2923,0.1012,Poor,36-45
APP_00254,29,53054.0,Salaried,592.0,10588,120,458.0,No,Non-Default,4421.17,128.46,0.1326,0.1996,0.1036,Poor,26-35
APP_00255,53,86162.0,Salaried,591.0,40147,240,349.0,Yes,Non-Default,7180.17,335.81,0.0954,0.4659,0.0486,Poor,46-55
APP_00256,47,92419.0,Self-Employed,650.0,81981,48,304.0,No,Non-Default,7701.58,2001.4,0.2993,0.8871,0.0395,Fair,46-55
APP_00257,24,5000.0,Unemployed,476.0,98126,120,344.0,No,Default,416.67,1190.54,3.6829,19.6252,0.8256,Very Poor,18-25
APP_00258,27,32467.0,Freelancer,486.0,13966,360,234.0,Yes,Non-Default,2705.58,102.48,0.1244,0.4302,0.0865,Very Poor,26-35
APP_00259,27,161765.0,Self-Employed,688.0,88451,48,42.0,No,Non-Default,13480.42,2159.35,0.1633,0.5468,0.0031,Fair,26-35
APP_00260,44,72157.0,Salaried,624.0,188556,48,747.0,No,Non-Default,6013.08,4603.2,0.8898,2.6131,0.1242,Fair,36-45
APP_00261,25,114992.0,Self-Employed,545.0,21008,120,315.0,Yes,Non-Default,9582.67,254.89,0.0595,0.1827,0.0329,Poor,18-25
APP_00262,34,10303.0,Unemployed,503.0,31594,60,871.0,No,Non-Default,858.58,640.61,1.7606,3.0665,1.0145,Poor,26-35
APP_00263,42,54201.0,Salaried,490.0,13558,48,2014.0,Yes,Non-Default,4516.75,330.99,0.5192,0.2501,0.4459,Very Poor,36-45
APP_00264,37,80954.0,Self-Employed,518.0,160004,60,94.0,No,Non-Default,6746.17,3244.3,0.4948,1.9765,0.0139,Poor,36-45
APP_00265,40,54806.0,Government,573.0,11004,240,788.0,No,Non-Default,4567.17,92.04,0.1927,0.2008,0.1725,Poor,36-45
APP_00266,27,18121.0,Freelancer,425.0,26374,24,1897.0,No,Non-Default,1510.08,1192.82,2.0461,1.4554,1.2562,Very Poor,26-35
APP_00267,43,26940.0,Freelancer,500.0,68033,60,644.0,No,Non-Default,2245.0,1379.46,0.9013,2.5254,0.2869,Very Poor,36-45
APP_00268,31,57741.0,Freelancer,502.0,21010,24,141.0,No,Non-Default,4811.75,950.23,0.2268,0.3639,0.0293,Poor,26-35
APP_00269,34,57386.0,Salaried,408.0,16460,240,1134.0,Yes,Non-Default,4782.17,137.68,0.2659,0.2868,0.2371,Very Poor,26-35
APP_00270,40,65514.0,Salaried,562.0,34829,36,788.0,No,Non-Default,5459.5,1091.41,0.3442,0.5316,0.1443,Poor,36-45
APP_00271,39,60819.0,Government,537.0,245763,24,298.0,No,Non-Default,5068.25,11115.19,2.2519,4.0409,0.0588,Poor,36-45
APP_00272,38,61756.0,Government,437.0,29590,360,424.0,No,Non-Default,5146.33,217.12,0.1246,0.4791,0.0824,Very Poor,36-45
APP_00273,30,71758.0,Government,512.0,30771,60,639.0,Yes,Non-Default,5979.83,623.92,0.2112,0.4288,0.1069,Poor,26-35
APP_00274,35,44815.0,Government,417.0,14876,180,66.0,No,Non-Default,3734.58,142.16,0.0557,0.3319,0.0177,Very Poor,26-35
APP_00275,38,99958.0,Self-Employed,625.0,49418,60,1308.0,No,Non-Default,8329.83,1002.02,0.2773,0.4944,0.157,Fair,36-45
APP_00276,24,106425.0,Self-Employed,667.0,73642,60,2188.0,Yes,Non-Default,8868.75,1493.19,0.4151,0.692,0.2467,Fair,18-25
APP_00277,33,62745.0,Freelancer,576.0,22358,240,200.0,Yes,Non-Default,5228.75,187.01,0.074,0.3563,0.0383,Poor,26-35
APP_00278,41,30547.0,Self-Employed,536.0,55747,360,627.0,No,Non-Default,2545.58,409.05,0.407,1.825,0.2463,Poor,36-45
APP_00279,25,49586.0,Freelancer,489.0,22497,84,273.0,No,Non-Default,4132.17,350.64,0.1509,0.4537,0.0661,Very Poor,18-25
APP_00280,49,75889.0,Freelancer,580.0,7982,240,14.0,No,Non-Default,6324.08,66.76,0.0128,0.1052,0.0022,Poor,46-55
APP_00281,50,56810.0,Government,525.0,52359,180,1593.0,No,Non-Default,4734.17,500.37,0.4422,0.9217,0.3365,Poor,46-55
APP_00282,25,59949.0,Salaried,560.0,190900,60,76.0,No,Non-Default,4995.75,3870.76,0.79,3.1844,0.0152,Poor,18-25
APP_00283,51,80607.0,Salaried,608.0,13950,240,38.0,No,Non-Default,6717.25,116.68,0.023,0.1731,0.0057,Fair,46-55
APP_00284,36,44490.0,Salaried,566.0,41919,36,907.0,No,Non-Default,3707.5,1313.59,0.5989,0.9422,0.2446,Poor,36-45
APP_00285,42,144183.0,Self-Employed,633.0,103549,240,346.0,No,Non-Default,12015.25,866.13,0.1009,0.7182,0.0288,Fair,36-45
APP_00286,33,74990.0,Salaried,481.0,33470,48,582.0,No,Non-Default,6249.17,817.1,0.2239,0.4463,0.0931,Very Poor,26-35
APP_00287,47,98182.0,Self-Employed,576.0,11597,12,1330.0,No,Non-Default,8181.83,1008.8,0.2859,0.1181,0.1626,Poor,46-55
APP_00288,42,21829.0,Self-Employed,463.0,37645,120,260.0,No,Non-Default,1819.08,456.74,0.394,1.7245,0.1429,Very Poor,36-45
APP_00289,29,80890.0,Salaried,575.0,119645,240,35.0,No,Non-Default,6740.83,1000.76,0.1537,1.4791,0.0052,Poor,26-35
APP_00290,26,97724.0,Self-Employed,627.0,24216,36,123.0,Yes,Non-Default,8143.67,758.84,0.1083,0.2478,0.0151,Fair,26-35
APP_00291,23,97483.0,Salaried,489.0,43730,60,1481.0,No,Non-Default,8123.58,886.69,0.2915,0.4486,0.1823,Very Poor,18-25
APP_00292,39,58774.0,Salaried,494.0,15633,120,313.0,No,Non-Default,4897.83,189.67,0.1026,0.266,0.0639,Very Poor,36-45
APP_00293,43,46148.0,Government,461.0,33537,48,389.0,No,Non-Default,3845.67,818.74,0.3141,0.7267,0.1012,Very Poor,36-45
APP_00294,44,51355.0,Salaried,580.0,49481,36,84.0,No,Non-Default,4279.58,1550.55,0.3819,0.9635,0.0196,Poor,36-45
APP_00295,36,54900.0,Salaried,512.0,40162,48,1250.0,Yes,Default,4575.0,980.47,0.4875,0.7315,0.2732,Poor,36-45
APP_00296,26,40840.0,Self-Employed,476.0,25714,60,364.0,No,Non-Default,3403.33,521.39,0.2602,0.6296,0.107,Very Poor,26-35
APP_00297,31,68222.0,Freelancer,569.0,51761,120,376.0,No,Non-Default,5685.17,628.0,0.1766,0.7587,0.0661,Poor,26-35
APP_00298,49,91553.0,Salaried,546.0,62043,36,429.0,Yes,Default,7629.42,1944.2,0.3111,0.6777,0.0562,Poor,46-55
APP_00299,33,73147.0,Self-Employed,548.0,65413,180,729.0,No,Non-Default,6095.58,625.12,0.2221,0.8943,0.1196,Poor,26-35
APP_00300,39,57144.0,Salaried,616.0,28728,60,113.0,No,Non-Default,4762.0,582.5,0.1461,0.5027,0.0237,Fair,36-45
APP_00301,27,28690.0,Salaried,573.0,22096,240,1426.0,Yes,Non-Default,2390.83,184.82,0.6737,0.7702,0.5964,Poor,26-35
APP_00302,41,104358.0,Self-Employed,574.0,174642,60,96.0,No,Non-Default,8696.5,3541.11,0.4182,1.6735,0.011,Poor,36-45
APP_00303,33,137870.0,Self-Employed,634.0,40542,60,109.0,No,Non-Default,11489.17,822.05,0.081,0.2941,0.0095,Fair,26-35
APP_00304,48,57698.0,Self-Employed,495.0,29555,48,6.0,No,Non-Default,4808.17,721.52,0.1513,0.5122,0.0012,Very Poor,46-55
APP_00305,45,42897.0,Freelancer,409.0,11140,24,9.0,Yes,Non-Default,3574.75,503.83,0.1435,0.2597,0.0025,Very Poor,36-45
APP_00306,33,15474.0,Unemployed,517.0,17223,48,280.0,No,Default,1289.5,420.46,0.5432,1.113,0.2171,Poor,26-35
APP_00307,36,140354.0,Self-Employed,768.0,21723,60,101.0,No,Non-Default,11696.17,440.46,0.0463,0.1548,0.0086,Excellent,36-45
APP_00308,32,68995.0,Salaried,521.0,51613,60,346.0,Yes,Non-Default,5749.58,1046.53,0.2422,0.7481,0.0602,Poor,26-35
APP_00309,23,48517.0,Freelancer,472.0,27310,180,2208.0,No,Non-Default,4043.08,260.99,0.6107,0.5629,0.5461,Very Poor,18-25
APP_00310,29,68586.0,Salaried,529.0,36759,60,1324.0,No,Non-Default,5715.5,745.34,0.3621,0.536,0.2317,Poor,26-35
APP_00311,39,30123.0,Self-Employed,490.0,11537,48,194.0,No,Non-Default,2510.25,281.65,0.1895,0.383,0.0773,Very Poor,36-45
APP_00312,41,36064.0,Salaried,438.0,111696,180,210.0,No,Non-Default,3005.33,1067.43,0.4251,3.0972,0.0699,Very Poor,36-45
APP_00313,39,48840.0,Salaried,491.0,20130,120,172.0,No,Non-Default,4070.0,244.23,0.1023,0.4122,0.0423,Very Poor,36-45
APP_00314,34,20103.0,Unemployed,522.0,43831,48,1069.0,Yes,Non-Default,1675.25,1070.04,1.2768,2.1803,0.6381,Poor,26-35
APP_00315,47,53975.0,Government,527.0,23755,36,51.0,No,Non-Default,4497.92,744.4,0.1768,0.4401,0.0113,Poor,46-55
APP_00316,38,35467.0,Freelancer,558.0,28155,48,438.0,Yes,Default,2955.58,687.35,0.3808,0.7938,0.1482,Poor,36-45
APP_00317,45,60848.0,Self-Employed,549.0,19240,24,103.0,Yes,Non-Default,5070.67,870.17,0.1919,0.3162,0.0203,Poor,36-45
APP_00318,22,62246.0,Salaried,479.0,46029,240,709.0,Yes,Non-Default,5187.17,385.0,0.2109,0.7395,0.1367,Very Poor,18-25
APP_00319,22,99042.0,Salaried,558.0,16576,84,498.0,Yes,Non-Default,8253.5,258.36,0.0916,0.1674,0.0603,Poor,18-25
APP_00320,40,61976.0,Salaried,545.0,46695,180,245.0,No,Non-Default,5164.67,446.24,0.1338,0.7534,0.0474,Poor,36-45
APP_00321,23,52479.0,Self-Employed,463.0,33022,180,51.0,No,Non-Default,4373.25,315.58,0.0838,0.6292,0.0117,Very Poor,18-25
APP_00322,35,45454.0,Freelancer,446.0,60115,36,729.0,Yes,Default,3787.83,1883.79,0.6898,1.3225,0.1925,Very Poor,26-35
APP_00323,34,76591.0,Freelancer,494.0,65052,60,40.0,Yes,Non-Default,6382.58,1319.02,0.2129,0.8493,0.0063,Very Poor,26-35
APP_00324,53,54943.0,Salaried,548.0,28167,360,159.0,Yes,Non-Default,4578.58,206.68,0.0799,0.5127,0.0347,Poor,46-55
APP_00325,41,5000.0,Unemployed,431.0,48670,36,146.0,No,Non-Default,416.67,1525.14,4.0107,9.734,0.3504,Very Poor,36-45
APP_00326,39,35982.0,Freelancer,554.0,25371,24,431.0,No,Non-Default,2998.5,1147.46,0.5264,0.7051,0.1437,Poor,36-45
APP_00327,46,84506.0,Self-Employed,521.0,104074,48,360.0,Yes,Non-Default,7042.17,2540.75,0.4119,1.2316,0.0511,Poor,46-55
APP_00328,41,104088.0,Self-Employed,471.0,27250,60,164.0,No,Non-Default,8674.0,552.53,0.0826,0.2618,0.0189,Very Poor,36-45
APP_00329,33,115240.0,Self-Employed,604.0,30902,24,346.0,Yes,Non-Default,9603.33,1397.61,0.1816,0.2682,0.036,Fair,26-35
APP_00330,48,44085.0,Salaried,589.0,24958,60,286.0,No,Non-Default,3673.75,506.06,0.2156,0.5661,0.0778,Poor,46-55
APP_00331,26,45983.0,Salaried,511.0,20202,36,426.0,No,Non-Default,3831.92,633.06,0.2764,0.4393,0.1112,Poor,26-35
APP_00332,41,39181.0,Freelancer,431.0,184786,36,1142.0,No,Default,3265.08,5790.52,2.1232,4.7162,0.3498,Very Poor,36-45
APP_00333,22,78689.0,Salaried,476.0,53590,36,76.0,No,Non-Default,6557.42,1679.32,0.2677,0.681,0.0116,Very Poor,18-25
APP_00334,40,39799.0,Salaried,560.0,38348,24,407.0,No,Non-Default,3316.58,1734.38,0.6457,0.9635,0.1227,Poor,36-45
APP_00335,39,52853.0,Salaried,479.0,24810,24,9.0,No,Non-Default,4404.42,1122.09,0.2568,0.4694,0.002,Very Poor,36-45
APP_00336,54,53145.0,Salaried,597.0,88476,84,599.0,No,Non-Default,4428.75,1379.01,0.4466,1.6648,0.1353,Poor,46-55
APP_00337,22,69300.0,Government,576.0,23470,240,511.0,No,Non-Default,5775.0,196.31,0.1225,0.3387,0.0885,Poor,18-25
APP_00338,31,54508.0,Freelancer,483.0,39999,180,592.0,No,Non-Default,4542.33,382.25,0.2145,0.7338,0.1303,Very Poor,26-35
APP_00339,46,111630.0,Self-Employed,664.0,211580,180,322.0,No,Non-Default,9302.5,2021.97,0.252,1.8954,0.0346,Fair,46-55
APP_00340,41,91773.0,Salaried,530.0,16885,120,103.0,No,Non-Default,7647.75,204.86,0.0403,0.184,0.0135,Poor,36-45
APP_00341,39,69302.0,Self-Employed,471.0,55919,360,297.0,No,Non-Default,5775.17,410.31,0.1225,0.8069,0.0514,Very Poor,36-45
APP_00342,28,38440.0,Self-Employed,455.0,45744,360,11.0,No,Non-Default,3203.33,335.65,0.1082,1.19,0.0034,Very Poor,26-35
APP_00343,32,41380.0,Salaried,541.0,55410,120,240.0,Yes,Non-Default,3448.33,672.28,0.2646,1.3391,0.0696,Poor,26-35
APP_00344,50,15666.0,Self-Employed,522.0,28913,120,911.0,Yes,Non-Default,1305.5,350.79,0.9665,1.8456,0.6978,Poor,46-55
APP_00345,37,55824.0,Salaried,504.0,22611,48,206.0,No,Non-Default,4652.0,552.0,0.1629,0.405,0.0443,Poor,36-45
APP_00346,41,66552.0,Self-Employed,446.0,43529,24,447.0,No,Non-Default,5546.0,1968.7,0.4356,0.6541,0.0806,Very Poor,36-45
APP_00347,36,107564.0,Self-Employed,521.0,25214,24,151.0,No,Non-Default,8963.67,1140.36,0.1441,0.2344,0.0168,Poor,36-45
APP_00348,26,65338.0,Salaried,484.0,5623,120,72.0,No,Non-Default,5444.83,68.22,0.0258,0.0861,0.0132,Very Poor,26-35
APP_00349,47,55193.0,Salaried,458.0,18777,12,367.0,No,Non-Default,4599.42,1633.38,0.4349,0.3402,0.0798,Very Poor,46-55
APP_00350,43,75940.0,Self-Employed,566.0,28188,180,18.0,Yes,Non-Default,6328.33,269.38,0.0454,0.3712,0.0028,Poor,36-45
APP_00351,61,43635.0,Self-Employed,603.0,15332,48,346.0,No,Non-Default,3636.25,374.3,0.1981,0.3514,0.0952,Fair,56+
APP_00352,27,70304.0,Government,585.0,40977,36,750.0,No,Non-Default,5858.67,1284.07,0.3472,0.5829,0.128,Poor,26-35
APP_00353,46,30853.0,Freelancer,431.0,19809,60,3087.0,Yes,Non-Default,2571.08,401.66,1.3569,0.642,1.2007,Very Poor,46-55
APP_00354,24,42201.0,Salaried,469.0,35075,120,2494.0,No,Non-Default,3516.75,425.56,0.8302,0.8311,0.7092,Very Poor,18-25
APP_00355,39,81357.0,Salaried,536.0,205725,36,652.0,No,Non-Default,6779.75,6446.67,1.047,2.5287,0.0962,Poor,36-45
APP_00356,47,100095.0,Self-Employed,608.0,96916,36,749.0,No,Non-Default,8341.25,3037.0,0.4539,0.9682,0.0898,Fair,46-55
APP_00357,22,30526.0,Salaried,565.0,58290,120,375.0,No,Non-Default,2543.83,707.22,0.4254,1.9095,0.1474,Poor,18-25
APP_00358,35,59949.0,Self-Employed,579.0,154412,240,123.0,Yes,Non-Default,4995.75,1291.56,0.2832,2.5757,0.0246,Poor,26-35
APP_00359,32,6067.0,Unemployed,528.0,34266,84,826.0,No,Default,505.58,534.08,2.6901,5.6479,1.6338,Poor,26-35
APP_00360,30,66906.0,Self-Employed,645.0,34546,60,157.0,Yes,Non-Default,5575.5,700.47,0.1538,0.5163,0.0282,Fair,26-35
APP_00361,41,68740.0,Salaried,525.0,15607,120,524.0,No,Non-Default,5728.33,189.36,0.1245,0.227,0.0915,Poor,36-45
APP_00362,49,100531.0,Self-Employed,570.0,100964,120,656.0,No,Non-Default,8377.58,1224.97,0.2245,1.0043,0.0783,Poor,46-55
APP_00363,36,95591.0,Self-Employed,564.0,173788,12,415.0,No,Non-Default,7965.92,15117.55,1.9499,1.818,0.0521,Poor,36-45
APP_00364,40,78256.0,Self-Employed,560.0,75051,48,543.0,No,Non-Default,6521.33,1832.21,0.3642,0.959,0.0833,Poor,36-45
APP_00365,39,8602.0,Unemployed,437.0,113403,240,173.0,Yes,Default,716.83,948.55,1.5646,13.1833,0.2413,Very Poor,36-45
APP_00366,38,73244.0,Salaried,593.0,5000,360,714.0,Yes,Non-Default,6103.67,36.69,0.123,0.0683,0.117,Poor,36-45
APP_00367,27,11052.0,Unemployed,381.0,236040,60,1437.0,No,Default,921.0,4786.04,6.7568,21.3572,1.5603,Very Poor,26-35
APP_00368,49,79664.0,Government,532.0,33407,60,330.0,No,Non-Default,6638.67,677.37,0.1517,0.4193,0.0497,Poor,46-55
APP_00369,40,76728.0,Salaried,571.0,239132,12,64.0,Yes,Non-Default,6394.0,20801.72,3.2633,3.1166,0.01,Poor,36-45
APP_00370,41,46531.0,Salaried,554.0,145120,84,483.0,Yes,Non-Default,3877.58,2261.87,0.7079,3.1188,0.1246,Poor,36-45
APP_00371,29,55448.0,Salaried,633.0,67369,36,208.0,No,Non-Default,4620.67,2111.1,0.5019,1.215,0.045,Fair,26-35
APP_00372,33,65963.0,Salaried,474.0,27600,24,271.0,Yes,Non-Default,5496.92,1248.27,0.2764,0.4184,0.0493,Very Poor,26-35
APP_00373,36,90988.0,Salaried,542.0,41216,48,82.0,No,Non-Default,7582.33,1006.2,0.1435,0.453,0.0108,Poor,36-45
APP_00374,22,70399.0,Freelancer,432.0,7879,84,491.0,No,Non-Default,5866.58,122.8,0.1046,0.1119,0.0837,Very Poor,18-25
APP_00375,22,57077.0,Salaried,470.0,76468,60,773.0,No,Non-Default,4756.42,1550.5,0.4885,1.3397,0.1625,Very Poor,18-25
APP_00376,31,46327.0,Salaried,421.0,5000,48,727.0,Yes,Non-Default,3860.58,122.06,0.2199,0.1079,0.1883,Very Poor,26-35
APP_00377,43,45262.0,Government,482.0,28596,120,2548.0,Yes,Non-Default,3771.83,346.95,0.7675,0.6318,0.6755,Very Poor,36-45
APP_00378,31,70048.0,Salaried,533.0,124815,180,119.0,No,Non-Default,5837.33,1192.8,0.2247,1.7818,0.0204,Poor,26-35
APP_00379,27,85645.0,Government,591.0,64639,180,1227.0,No,Non-Default,7137.08,617.72,0.2585,0.7547,0.1719,Poor,26-35
