Customer_ID,Region,Customer_Type,Product_Line,Deployment_Type,Subscription_Model,Active_Devices,Monthly_Usage_Hours,Support_Tickets_Monthly,Renewal_Probability,Avg_Response_Time_Minutes,Monthly_Cost_USD,Integration_Count,Training_Completed,SLA_Compliance,Customer_Satisfaction_Score,Business_Tier
84b92cb1-eece-4db5-9ae9-9f764a8fef10,Asia Pacific,Healthcare,Licensing Platform,Cloud,SaaS,646,504.28,3,0.54,19.21,8747.17,4,1,86.64,1,Tier 1
6772320a-9679-4cf2-a7ce-e48a5b8a43e4,Middle East & Africa,SMB,Cisco DNA,On-Premises,SaaS,4226,363.63,2,0.9,31.45,16370.47,7,1,89.69,1,Tier 1
dc93356d-4971-431a-b478-39cddf437c25,Europe,Enterprise,Licensing Platform,On-Premises,Usage-Based,5364,467.49,4,0.57,25.92,21688.33,3,1,93.88,4,Tier 2
2b6394b8-21ff-4260-9237-c972e322bf8d,Europe,SMB,Cisco+,On-Premises,Usage-Based,7717,571.57,6,0.74,18.34,18288.88,6,1,94.78,3,Tier 2
6c560306-65f0-4536-ad10-1fb06d3df447,Asia Pacific,Healthcare,Cisco DNA,Cloud,SaaS,4419,707.65,4,0.87,17.42,20202.25,3,1,98.78,3,Tier 2
243dd60a-c9c1-45d9-ab56-4d095d4bd3bd,North America,Education,Licensing Platform,Cloud,SaaS,5709,493.32,6,0.72,25.08,12286.75,4,0,96.62,1,Tier 3
394ec131-3097-470f-9f56-254967a8fb3c,Middle East & Africa,Healthcare,Cisco+,Hybrid,Recurring License,4719,456.58,5,0.34,16.1,20815.8,4,1,90.48,2,Tier 2
82989d75-3ce8-47c1-9179-bfbe920d4a96,Middle East & Africa,Enterprise,Meraki,Cloud,Usage-Based,1266,634.67,5,0.44,16.19,13527.78,3,1,90.67,4,Tier 1
7eb1ee6e-0f7d-4115-afe4-e0b0465ea7c9,Latin America,Healthcare,Meraki,On-Premises,Recurring License,8179,464.32,0,0.4,10.81,7967.78,8,1,93.47,5,Tier 1
c6a2db60-b871-43c7-b3c4-b103b08e20ae,Middle East & Africa,Healthcare,Cisco DNA,On-Premises,Usage-Based,8653,555.75,5,0.52,17.39,15383.66,2,1,95.67,2,Tier 1
8f1d7ca3-1596-4c6d-b9c5-eb1633780228,North America,Education,Licensing Platform,Hybrid,SaaS,4401,550.05,3,0.35,20.8,12875.57,6,0,96.59,5,Tier 2
586712b0-7b97-42e6-8f84-644de46388de,Europe,Healthcare,Cisco DNA,Hybrid,SaaS,6741,287.88,3,0.94,16.96,19567.23,5,0,88.43,5,Tier 2
e62f9c87-1483-49c0-a726-989f8111f333,Latin America,Enterprise,Cisco DNA,On-Premises,Usage-Based,94,134.78,4,0.65,17.39,7910.34,5,0,94.86,4,Tier 3
c345da3f-b033-4efe-80f7-aaa3d48e4b39,Latin America,Enterprise,Cisco DNA,Cloud,Recurring License,2171,500.34,4,0.99,16.58,9796.18,2,1,96.18,5,Tier 1
8a53d01e-ffdd-4273-88a3-31dc084ad1a2,Europe,Enterprise,Licensing Platform,On-Premises,SaaS,7392,544.86,1,0.73,17.87,12145.27,7,0,94.02,4,Tier 2
781cb548-6898-43b3-87a9-06fecdf0358c,North America,Enterprise,Cisco DNA,Cloud,Usage-Based,8592,588.16,3,0.32,11.06,11935.78,7,1,88.55,1,Tier 1
2caf640c-6e13-4a8f-aee3-71a3244ba7fc,Asia Pacific,SMB,Cisco DNA,Cloud,SaaS,5233,501.93,7,0.63,23.41,18269.76,2,0,88.89,3,Tier 1
cc40e746-fd8c-4bc2-87ed-21a7d27931f3,Europe,Healthcare,Licensing Platform,Hybrid,Usage-Based,3502,422.64,3,0.85,24.46,15530.99,6,1,86.43,4,Tier 3
faafe6b0-9106-4cfd-849a-037af5a66d6a,Middle East & Africa,Enterprise,Cisco+,Hybrid,Recurring License,9614,550.22,1,0.99,23.16,5550.37,4,0,93.56,3,Tier 2
c200066e-ed2e-4b79-97d6-fe6df406957d,Europe,Enterprise,Licensing Platform,On-Premises,Usage-Based,3090,601.93,4,0.36,29.14,18537.95,7,0,99.6,5,Tier 1
b3eb3646-0054-4b50-b34e-cd055950aefd,Asia Pacific,Healthcare,Cisco+,Cloud,Recurring License,2949,491.84,2,0.91,20.95,11473.98,2,0,88.76,2,Tier 1
a37c566c-2379-40c2-9a33-95c760a59750,Europe,Government,Cisco DNA,On-Premises,SaaS,1937,508.84,3,0.88,11.25,15289.26,1,0,85.81,3,Tier 1
0bdabf00-7e2c-4afe-9ac7-49a13cfe9944,Latin America,Government,Cisco+,Cloud,Usage-Based,4103,63.57,3,0.58,22.35,13982.89,9,0,89.2,3,Tier 1
c5ede523-c03f-49c1-a666-e8d7139a64c0,Asia Pacific,Healthcare,Meraki,On-Premises,Recurring License,7391,828.54,5,0.84,16.02,10091.85,1,1,99.67,2,Tier 3
a6bf0ce4-a1cd-4f1a-9a27-99faedbe0c45,Middle East & Africa,Enterprise,Cisco DNA,Hybrid,Usage-Based,8146,362.73,5,0.79,23.16,18799.35,8,0,96.73,5,Tier 3
288f9db2-df85-4656-844d-ab9581736bea,Middle East & Africa,Education,Licensing Platform,Hybrid,SaaS,7612,597.89,5,0.44,16.8,7235.69,4,1,93.96,5,Tier 1
674504a5-4685-4681-8ce9-e476b8fb6165,Asia Pacific,Enterprise,Meraki,Cloud,Usage-Based,8012,601.93,5,0.34,24.56,15395.57,6,0,96.43,4,Tier 2
7f1d8755-a841-447d-97a0-235cfaefa3a2,Middle East & Africa,Education,Cisco+,Cloud,SaaS,3043,588.63,8,0.34,17.26,9999.51,6,1,91.99,3,Tier 1
0a5d9bd9-f373-4c53-bbfe-cb6ede7dfa2b,Latin America,Government,Cisco+,On-Premises,Recurring License,3505,788.33,5,0.56,11.69,13159.46,2,0,87.71,2,Tier 1
5152a2d7-4945-4716-9a12-975a6e21ba80,Asia Pacific,Government,Meraki,On-Premises,SaaS,3185,572.04,4,0.67,21.03,14371.4,2,1,86.6,1,Tier 1
da780a97-ca2a-4a09-ac00-d66f93f110b3,Asia Pacific,Healthcare,Meraki,Hybrid,Usage-Based,9144,618.85,5,0.69,25.51,14973.21,4,1,89.14,1,Tier 2
7ba62cbc-996b-450c-a69d-a95548f3fdbb,Latin America,Enterprise,Licensing Platform,Cloud,Usage-Based,7308,578.82,8,0.5,22.57,23261.76,4,1,90.07,3,Tier 3
ad37c390-14f6-4a96-89ef-4d8d22b2d780,North America,SMB,Cisco+,On-Premises,Recurring License,7629,515.04,5,0.63,13.09,17288.8,7,0,91.04,2,Tier 1
43461813-7df9-4294-9210-a0c460d43a37,Europe,Enterprise,Meraki,Hybrid,SaaS,6552,379.59,4,0.79,14.09,16751.28,2,1,89.07,5,Tier 3
22fad605-66f9-41da-aef4-091408a5c14d,North America,Healthcare,Cisco+,On-Premises,SaaS,6236,510.01,5,0.97,18.37,14426.34,1,0,96.44,2,Tier 2
ae4a6741-6d9d-48fa-9421-925f4381bc03,Latin America,Education,Cisco+,On-Premises,Usage-Based,3681,523.33,8,0.84,28.6,16898.82,4,1,93.72,2,Tier 2
b9ce5e0b-ae1e-4259-b53b-e542c10b94b4,Middle East & Africa,Education,Cisco+,Hybrid,Usage-Based,8520,343.79,6,0.79,19.66,18609.27,9,0,89.86,4,Tier 3
b6512131-6669-4884-b011-dfacad162e3f,Middle East & Africa,Government,Meraki,On-Premises,SaaS,6409,364.48,6,0.38,11.51,16367.4,7,0,92.8,3,Tier 1
cb283f35-a225-44c2-a2d2-583a40421a59,Europe,SMB,Cisco DNA,Hybrid,SaaS,6568,250.7,5,0.76,19.5,13574.54,5,1,93.18,4,Tier 3
b17695f1-e7a3-47ca-b795-b3b0b1399820,North America,Government,Licensing Platform,Hybrid,Usage-Based,2789,663.46,5,0.95,14.69,17771.98,1,0,98.49,1,Tier 3
afa98759-e9f5-4049-8953-a73ef588f5a8,Middle East & Africa,SMB,Cisco+,Hybrid,SaaS,242,515.32,4,0.57,22.5,11946.9,6,0,96.54,3,Tier 3
e1c4133d-1aa5-4acf-82a4-1a57bf187498,North America,Healthcare,Cisco+,Hybrid,Usage-Based,6702,919.52,2,0.47,19.17,12177.33,2,1,98.49,5,Tier 3
bf797e6d-0c0c-4e60-9410-af7e0a0a4633,Latin America,Healthcare,Cisco+,Cloud,Usage-Based,1805,327.54,1,0.71,18.76,15717.97,3,1,88.15,2,Tier 3
fabe3d9e-3bed-447b-b027-d21572e96f43,Middle East & Africa,Healthcare,Meraki,Hybrid,SaaS,1587,654.52,4,0.98,26.83,13728.6,5,1,88.23,3,Tier 2
2b92f509-16a1-4c3f-837f-d6cef54c77bb,Europe,Government,Cisco DNA,Hybrid,Usage-Based,8039,502.31,2,0.48,18.89,9978.45,4,0,90.2,2,Tier 2
129f12e2-45c7-4a70-8e21-38d2a91c20f0,Asia Pacific,Enterprise,Cisco+,Hybrid,SaaS,1201,652.49,7,0.54,27.74,11171.37,1,0,93.06,3,Tier 2
c5b3ac68-9380-4cff-a258-6af77e05c52f,Latin America,Government,Cisco+,On-Premises,Recurring License,4902,469.43,0,0.5,23.53,11155.98,5,1,94.13,4,Tier 2
f34ebdba-479a-45ee-b4e1-2d7d93719ef4,North America,SMB,Licensing Platform,On-Premises,SaaS,2909,341.26,4,0.6,24.6,14427.07,6,0,85.54,2,Tier 2
082a3744-151e-4b3e-9290-a8b4e8b6de07,North America,Education,Cisco DNA,Cloud,Usage-Based,105,579.1,4,0.48,20.0,13122.94,4,1,93.52,2,Tier 2
0b6876c3-b11a-4af3-9397-32e7c8edd701,North America,Education,Meraki,Hybrid,SaaS,3588,397.5,7,0.41,14.81,17471.28,7,0,96.88,5,Tier 3
738a4b87-8fae-47b8-a659-b59d0daf7464,North America,Education,Meraki,Hybrid,Recurring License,6419,608.53,2,0.93,27.54,8970.67,8,1,88.32,4,Tier 2
71585457-5a06-4e27-ad59-abe99b00a5ca,Europe,Education,Licensing Platform,Cloud,Usage-Based,6784,421.57,5,0.96,24.81,8644.7,5,0,90.52,3,Tier 3
d85faab3-2691-40dd-8349-38e6e70939a4,Asia Pacific,Healthcare,Licensing Platform,On-Premises,Usage-Based,2159,560.4,6,0.33,19.54,15722.44,6,0,91.45,5,Tier 2
da2f35d5-2a0d-4ae8-8121-3a610e02f6e1,Middle East & Africa,Government,Cisco+,Hybrid,SaaS,9388,602.44,6,0.4,20.21,21895.57,7,0,85.12,1,Tier 1
270dc15a-930e-45ba-9bed-cb42043d4e32,Europe,Education,Cisco DNA,Cloud,SaaS,7237,735.63,4,0.67,21.11,6833.16,8,0,96.13,1,Tier 2
cefec800-582f-40eb-8630-ce7672250e4d,Middle East & Africa,Enterprise,Cisco DNA,Cloud,Recurring License,3418,459.26,4,0.96,22.1,15215.91,9,0,98.86,4,Tier 2
5f19cab5-6333-42a1-a4cf-4ca2060e91fe,Europe,Government,Cisco DNA,Cloud,Usage-Based,3104,473.33,4,0.94,22.14,23183.66,9,0,90.1,1,Tier 2
8907649b-42fa-414c-b414-2461225e3c57,North America,Education,Licensing Platform,Cloud,Usage-Based,8323,256.28,4,0.62,15.84,5001.91,8,0,98.76,2,Tier 1
efdfdc65-9d85-4423-9558-f7572788556b,Europe,SMB,Meraki,Hybrid,Recurring License,8013,404.65,5,0.82,23.59,16325.87,9,1,88.33,1,Tier 1
accbff2b-e0e1-4537-931f-1c67723ea0a5,Middle East & Africa,Enterprise,Cisco+,Hybrid,Usage-Based,3426,619.2,3,0.54,20.59,15797.58,4,1,99.12,2,Tier 3
08a77ec9-b32a-4910-a26e-e4670fa8e4df,Latin America,Healthcare,Licensing Platform,Hybrid,SaaS,1416,351.2,3,0.58,22.97,14809.77,8,0,89.23,3,Tier 1
1bb1d7c7-0bb1-4276-843d-2a2439467d4e,North America,Healthcare,Cisco DNA,Cloud,SaaS,80,386.0,4,0.64,22.82,16044.21,2,1,88.4,2,Tier 2
dbb87237-60d6-4a94-8cff-ed1332e4dae6,Middle East & Africa,Government,Cisco DNA,Hybrid,SaaS,4114,670.47,5,0.53,15.52,13243.42,2,0,93.2,4,Tier 3
ae119445-dfd9-46c7-a44e-2c5548cce0f6,Middle East & Africa,Government,Cisco+,On-Premises,Recurring License,9141,12.46,6,0.74,18.51,10251.78,9,0,87.42,1,Tier 1
4641abfa-1e6b-4439-9bba-c35304cbf2be,Latin America,Healthcare,Cisco DNA,Cloud,Usage-Based,9573,449.47,8,0.53,14.28,18907.72,8,1,87.29,2,Tier 1
1383d17d-cc5b-4ef1-b677-278932d0fcd4,Latin America,Enterprise,Cisco DNA,On-Premises,Recurring License,5465,524.19,5,0.54,17.8,14452.62,5,1,86.47,1,Tier 3
6af17a38-7292-43e4-98ff-fe37c1607a92,Europe,Education,Cisco+,On-Premises,SaaS,1217,466.64,3,0.79,15.99,14880.2,7,0,86.37,1,Tier 1
ae45161d-4e96-4744-bbe9-a54836fef0ce,Europe,SMB,Meraki,Hybrid,Usage-Based,6144,585.01,3,0.69,22.64,17805.54,2,1,94.7,2,Tier 1
4b1a237e-0b96-46b8-b098-4d2eed40f14e,North America,Healthcare,Meraki,On-Premises,SaaS,8429,576.55,3,0.69,18.05,14517.39,8,1,87.0,4,Tier 1
c883ec0d-54c5-48d3-9cab-340856a1d4fc,Latin America,Healthcare,Cisco+,On-Premises,Usage-Based,189,278.11,2,0.99,22.29,17646.92,9,1,99.87,3,Tier 3
d570fc1e-2139-411e-a6bc-c18a7cb3697d,North America,Enterprise,Meraki,Hybrid,Usage-Based,361,473.48,3,0.55,36.13,16906.64,6,1,96.31,5,Tier 2
9a7fdc93-741b-4410-9154-1fd950b864a6,Latin America,SMB,Meraki,Cloud,Recurring License,688,335.4,6,0.3,23.8,10670.37,5,1,99.86,1,Tier 2
fa967b66-f893-4ce9-a89d-32125e289b3a,Europe,Government,Cisco DNA,Hybrid,Usage-Based,4617,485.96,2,0.32,13.22,10031.09,2,1,89.22,3,Tier 2
75b51485-41fd-4101-a419-13ca6263eff9,North America,Government,Cisco+,Hybrid,Usage-Based,5369,571.26,3,0.87,17.74,10138.34,2,1,99.01,1,Tier 1
e2fe85d6-c607-4c7d-9249-e250525b145f,Latin America,Education,Cisco DNA,Hybrid,Usage-Based,3402,438.46,3,0.8,14.24,17059.03,8,0,88.65,1,Tier 3
81f70e8a-4056-4020-bdaa-ee557f43d0b6,Europe,Enterprise,Cisco DNA,On-Premises,Recurring License,8934,573.88,9,0.43,19.51,13878.41,2,1,90.32,1,Tier 3
688b623d-a18b-4630-b3b5-88ad383a1bd9,Middle East & Africa,Healthcare,Cisco DNA,On-Premises,Usage-Based,9792,702.26,2,0.5,17.41,13143.33,6,0,93.14,4,Tier 1
cae96b34-a961-476c-bb79-d610ce4567ee,Middle East & Africa,Healthcare,Meraki,Cloud,Usage-Based,5711,263.47,2,0.41,27.21,19993.59,4,1,93.02,2,Tier 1
afa33752-50cb-4da9-a38c-33568b0c62a1,Asia Pacific,Education,Licensing Platform,Hybrid,Recurring License,1677,670.96,1,0.9,30.07,9726.31,5,0,93.86,5,Tier 1
d5cff2c0-2aba-4b24-a763-554e33adbe04,Latin America,Enterprise,Cisco DNA,Cloud,Recurring License,3276,616.21,5,0.83,12.82,8722.77,6,1,94.34,3,Tier 2
e16c7b30-4660-4c62-8cdd-bcff025ce9c9,Asia Pacific,Education,Cisco DNA,Cloud,SaaS,9485,639.85,2,0.82,23.17,22274.84,7,1,93.25,5,Tier 1
f6a08d77-2c72-41ae-98a6-de60879f3f8d,Latin America,SMB,Licensing Platform,On-Premises,Usage-Based,222,434.84,5,0.46,30.48,18160.16,6,1,91.96,4,Tier 2
47c0b2e6-cf55-4c57-92ed-ebf906e163e3,Latin America,Education,Meraki,Cloud,Usage-Based,3470,766.58,3,0.96,23.72,13733.02,6,0,99.54,4,Tier 1
4534729d-4216-434e-8055-9eda71d8c49d,Middle East & Africa,Enterprise,Meraki,Cloud,Usage-Based,7884,499.21,3,0.76,23.84,9084.31,5,1,99.04,5,Tier 3
44bc2a31-2648-4ac0-be94-245d08d1c282,Latin America,Healthcare,Cisco DNA,Hybrid,SaaS,8616,275.85,2,0.49,24.15,15822.17,6,0,85.5,5,Tier 2
3655b1da-bc7d-42eb-a0c0-429e717e39de,North America,Enterprise,Cisco DNA,Hybrid,Usage-Based,3882,700.3,4,0.48,25.84,15945.36,1,1,87.9,3,Tier 2
6dde6056-09d5-419f-8ec1-c6bc4f009bca,Middle East & Africa,SMB,Licensing Platform,Hybrid,Usage-Based,5614,387.33,2,0.81,22.5,16537.54,1,1,90.68,5,Tier 3
f8d67fe2-f66f-4263-ad37-66790b46ba09,North America,Education,Licensing Platform,Hybrid,Usage-Based,5256,448.2,5,0.48,21.43,20038.72,4,1,99.61,3,Tier 1
591242a4-77e2-4acd-8a87-dc2c8d375ca2,Europe,Enterprise,Cisco DNA,Cloud,SaaS,5033,523.77,2,0.65,22.81,19068.64,5,1,96.4,3,Tier 1
c828bc88-51d4-4dc2-b599-5e6e2d8ad277,Asia Pacific,Enterprise,Meraki,Hybrid,SaaS,5522,830.54,4,0.53,17.38,14610.41,9,0,88.31,2,Tier 1
86317ea9-efd0-4a2c-8428-148abfb73212,North America,Government,Cisco+,Hybrid,Usage-Based,2710,459.07,0,0.99,15.25,13108.28,2,1,91.51,4,Tier 3
b3bdc55e-deb0-4a46-9aed-24c6b28a1827,Latin America,Healthcare,Licensing Platform,Hybrid,SaaS,7623,477.67,5,0.5,14.61,14319.12,2,1,85.19,1,Tier 2
660510f3-b383-4573-9722-b68c0f7e86e3,Europe,Healthcare,Meraki,Hybrid,Usage-Based,7701,538.05,4,0.69,16.56,19371.41,4,1,94.75,1,Tier 2
5856962a-3e53-46c2-b7a5-dd6e97f8c945,Europe,Enterprise,Cisco+,Cloud,SaaS,4600,646.91,2,0.85,20.95,12109.62,9,0,85.8,4,Tier 3
3881c3be-eec2-4132-9d95-5eb03518a263,Europe,Healthcare,Cisco+,Hybrid,SaaS,8340,398.79,2,0.49,14.09,14722.54,7,1,93.57,5,Tier 3
8890c251-7127-4d5d-9002-9cbda6af4e99,Asia Pacific,Government,Cisco+,Cloud,Recurring License,6268,511.89,7,0.74,9.55,14687.12,8,1,85.28,1,Tier 3
e3741982-5614-4aeb-a92f-5d88b7f6dce6,Asia Pacific,SMB,Meraki,Hybrid,SaaS,1302,456.68,5,0.68,16.17,14611.24,8,1,96.73,2,Tier 3
454feeb6-560d-4d77-bb4f-8df8ec802a54,Asia Pacific,Enterprise,Meraki,Cloud,Usage-Based,3012,462.92,6,0.99,16.82,13441.91,3,1,87.04,1,Tier 1
f4f00357-2f8e-46fb-bffe-bcc236602bd7,North America,Government,Cisco+,Cloud,Usage-Based,5798,232.21,2,0.8,15.26,16873.09,6,0,94.36,2,Tier 1
4038b09c-0626-4833-954d-7fce77e2e96e,Middle East & Africa,Healthcare,Cisco+,On-Premises,Recurring License,1742,464.95,1,0.53,18.64,16956.0,3,0,99.93,5,Tier 3
683ab188-f538-4ccd-9a08-ba234a9beecb,Middle East & Africa,Government,Licensing Platform,Cloud,SaaS,8320,547.65,6,0.6,18.75,17362.57,4,1,91.08,1,Tier 2
4f9afe3e-8680-456e-9e9c-d4c2224d5a54,Middle East & Africa,Enterprise,Meraki,Cloud,SaaS,692,516.71,6,0.52,25.98,11850.11,2,1,98.25,3,Tier 1
14e76c3e-179f-41e0-b7a4-e967eebb924c,Middle East & Africa,SMB,Licensing Platform,On-Premises,Usage-Based,2170,326.37,10,0.36,23.01,8129.91,5,0,95.67,5,Tier 2
027513a0-0f03-44af-945f-d900e5eab35c,Europe,SMB,Cisco+,Cloud,SaaS,7683,462.91,5,0.64,19.4,16388.74,2,0,95.9,2,Tier 3
b62162c4-1351-474d-bb9c-c80ec60cf51f,Latin America,Education,Cisco+,On-Premises,Usage-Based,5575,381.26,1,0.89,28.62,9415.23,4,1,91.38,4,Tier 3
7b854350-d15c-44de-885f-d0881353d81b,North America,Healthcare,Licensing Platform,Hybrid,Recurring License,1522,600.05,3,0.3,16.81,8006.76,6,0,92.33,1,Tier 3
9a0fa5ec-2471-44ab-8561-27518cb5bd3a,North America,Enterprise,Cisco+,Cloud,Usage-Based,1212,778.56,7,0.78,26.28,18965.44,7,1,90.39,5,Tier 2
6b3c4f3a-703f-41d6-b192-211aa451c6c4,Europe,Education,Meraki,Cloud,Usage-Based,1825,418.47,4,0.95,15.31,14359.51,4,0,94.58,4,Tier 3
8a365afb-06ba-4f20-9ef0-53bb83608678,Latin America,Healthcare,Cisco+,Cloud,SaaS,6141,534.26,1,0.92,17.15,12630.73,6,1,92.91,1,Tier 2
ca97158e-974e-471e-a75c-ac4de92a36fc,North America,Enterprise,Meraki,Hybrid,Recurring License,4205,492.05,4,0.65,31.2,12621.53,4,1,95.36,2,Tier 3
93f34815-549a-476d-a3d5-7eb6f483bad9,North America,Enterprise,Licensing Platform,On-Premises,Recurring License,1239,499.26,7,0.94,18.9,10070.98,7,1,95.03,2,Tier 1
f42a6c18-3dea-4451-bd73-56c6fd8434aa,Europe,Education,Cisco DNA,On-Premises,Recurring License,4572,670.52,3,0.78,21.81,15793.35,1,1,92.49,3,Tier 1
9c5a9677-3c90-4608-aa33-33fa812de873,North America,Government,Licensing Platform,Hybrid,SaaS,1719,641.71,4,0.58,16.84,16595.7,2,0,91.94,4,Tier 3
f0404c5f-1aa8-4d2c-b021-5b25ea39d133,Asia Pacific,Enterprise,Meraki,On-Premises,Recurring License,9151,282.19,4,0.94,9.93,8606.8,4,0,90.61,4,Tier 3
729adc60-3c62-4819-84a1-01d7ec72bead,Europe,Enterprise,Licensing Platform,On-Premises,Recurring License,5356,805.61,5,0.58,19.25,11715.38,9,0,87.81,1,Tier 3
32089581-8b65-4e63-a0a1-a757118824ab,Latin America,Government,Licensing Platform,Cloud,Recurring License,9626,598.79,1,0.69,22.65,17807.08,1,1,97.03,3,Tier 2
ea15f453-2b3a-4c88-91fe-f9d425e19cbd,Europe,Education,Meraki,On-Premises,SaaS,2451,397.24,6,0.48,15.94,14206.11,4,1,97.16,4,Tier 3
a28a2982-c3e3-4248-8252-afdcdd5c0fc7,Middle East & Africa,SMB,Meraki,On-Premises,SaaS,3862,407.55,3,0.36,27.35,14805.29,5,0,88.93,5,Tier 2
eac5b0fc-4ff9-404f-aa1a-6867d2eef147,Europe,SMB,Cisco DNA,Cloud,Usage-Based,1961,483.24,7,0.99,25.96,18337.44,4,0,90.75,5,Tier 3
0f73724d-9732-441c-af93-d20fcaed1aac,Europe,Healthcare,Licensing Platform,On-Premises,SaaS,5145,605.87,5,0.61,22.38,12970.29,1,1,98.98,3,Tier 3
72a36e9d-6e85-4106-9e93-b596b6761ce1,Europe,Enterprise,Licensing Platform,On-Premises,Usage-Based,6669,394.61,5,0.79,14.26,24053.37,7,1,94.97,4,Tier 3
dd77e37d-29f1-4a4a-9201-d5e9a1029eca,Europe,SMB,Meraki,Hybrid,Recurring License,9876,702.05,4,0.79,17.54,11276.7,6,0,86.35,2,Tier 1
14d7f717-6f48-4700-beac-1169cb537222,Asia Pacific,Enterprise,Cisco+,On-Premises,Usage-Based,395,624.27,3,0.31,11.94,7724.66,9,0,95.57,3,Tier 1
98047d32-85cc-4500-80f2-cdf963b7f1b7,Middle East & Africa,Education,Meraki,Hybrid,SaaS,5107,657.1,3,0.4,19.75,13258.96,7,1,97.26,2,Tier 1
d45b9b03-9a7f-4f3a-9dd0-2b7aad31cf89,Europe,Government,Meraki,On-Premises,SaaS,4276,807.18,3,0.71,25.81,14158.79,7,0,94.41,5,Tier 2
4dc85e76-13fb-4363-854c-6cd517bff68b,North America,Enterprise,Licensing Platform,On-Premises,SaaS,7537,438.9,7,0.84,22.73,10264.78,8,1,90.94,2,Tier 2
db979762-e278-4296-8317-5bfef96547d4,Middle East & Africa,Healthcare,Licensing Platform,Cloud,SaaS,9436,510.2,2,0.64,14.95,5417.27,2,0,95.51,2,Tier 3
d078a1ca-24da-4b52-bcb0-8f42322aab75,Asia Pacific,Enterprise,Cisco+,Cloud,SaaS,6592,277.07,4,0.34,24.25,16107.93,4,0,92.35,3,Tier 3
02ff1ffb-728c-4873-b528-ae7c53ea2626,Europe,Healthcare,Cisco DNA,Hybrid,SaaS,9017,591.77,4,0.73,12.25,20521.01,3,0,90.87,5,Tier 1
11b81e6f-1f07-43e6-9f8c-6a23691daee2,Europe,Healthcare,Cisco DNA,Hybrid,Recurring License,3248,680.87,4,0.65,17.06,13098.8,8,1,97.21,2,Tier 1
028ade4c-926e-4f29-ad0b-183d73a5ab3e,Latin America,Education,Cisco+,Hybrid,Usage-Based,5785,396.06,6,0.98,21.82,10873.54,2,0,90.62,2,Tier 2
67adb8d6-f835-46e5-aff0-bfcf5495898a,North America,Healthcare,Cisco+,Cloud,SaaS,4450,583.8,5,0.31,21.09,18373.11,1,1,88.74,4,Tier 3
7cf6a1dd-e3df-4746-8aac-e0f28e73552e,Middle East & Africa,Education,Cisco+,Cloud,Recurring License,1271,429.83,4,0.6,14.11,9889.7,7,1,96.34,1,Tier 3
b1b4fcd1-8572-4e31-894e-c2e1d218c028,Latin America,Healthcare,Cisco DNA,Cloud,SaaS,5160,615.67,9,0.32,18.44,16800.9,6,1,98.57,3,Tier 1
3f1cff14-3528-48f2-8a7e-b471adce9a03,Europe,Enterprise,Licensing Platform,Cloud,Recurring License,9103,662.91,3,0.5,16.36,13825.95,8,0,89.89,3,Tier 1
8659526e-e09a-4e1e-81a8-14d52e4b85ae,Europe,SMB,Cisco+,Cloud,Recurring License,3486,508.59,3,0.49,19.4,14323.66,4,0,87.5,4,Tier 2
4983095d-1fe0-404f-af11-8b05d412d281,Latin America,Enterprise,Cisco DNA,Cloud,Recurring License,5600,564.28,6,0.46,17.54,16027.05,9,0,92.67,4,Tier 2
b4aa2f8e-f947-4d6f-9b4f-5b953eb3dbc9,Europe,Healthcare,Licensing Platform,Cloud,SaaS,7717,563.66,11,0.43,26.23,14371.57,6,1,91.93,3,Tier 2
cfc11e25-5d62-4d28-9109-a83bc750f4e2,North America,Government,Cisco DNA,On-Premises,SaaS,3763,482.62,6,0.79,31.42,10734.31,1,1,85.89,4,Tier 3
a0fa5a9a-75c3-43b0-9b17-8c1319964f28,Asia Pacific,SMB,Meraki,Hybrid,Recurring License,3760,570.04,2,0.88,15.99,17646.53,6,1,88.05,1,Tier 1
a419898b-2725-426b-a8e7-ab8ca896d848,Europe,Education,Meraki,Hybrid,Usage-Based,7588,465.62,7,0.37,28.76,15681.45,7,1,89.25,3,Tier 1
66f1d371-44c9-476f-83f1-4f42af1a8e31,Asia Pacific,SMB,Cisco DNA,On-Premises,Usage-Based,6266,623.52,3,0.41,30.84,8348.35,3,1,88.09,3,Tier 1
34fc57d4-4b5f-4696-9b51-cbfc9d81fe30,Middle East & Africa,SMB,Cisco+,Hybrid,SaaS,2483,219.44,7,0.98,21.11,15645.35,3,0,99.37,1,Tier 2
3bef5a59-7f4a-469f-b5fd-8867634403e1,Asia Pacific,Healthcare,Licensing Platform,Cloud,SaaS,8260,567.41,4,0.6,23.58,12275.52,7,1,87.01,1,Tier 1
95580f12-e2fe-4d8d-9f88-e8c02be292b3,North America,Healthcare,Meraki,Cloud,Recurring License,852,410.52,1,0.72,12.23,23716.37,7,0,99.76,2,Tier 1
f49cbec4-4b42-4427-ae41-a7866ab140c9,Europe,Healthcare,Cisco DNA,Cloud,SaaS,1938,392.72,2,0.36,28.2,10035.66,5,0,96.71,4,Tier 2
ff702362-d772-40d0-8522-e196fe86a567,Latin America,Government,Licensing Platform,Hybrid,Usage-Based,9423,412.3,3,0.98,15.37,16699.64,5,0,85.35,3,Tier 1
c4cf0ab6-13cf-4fea-8f9a-26deaaf8f790,North America,Education,Meraki,On-Premises,SaaS,9621,582.64,3,0.72,20.8,11874.29,9,1,97.01,1,Tier 3
