Customer_ID,Region,Customer_Segment,Product_Line,Connectivity_Type,Deployment_Environment,Monitoring_Platform,Connected_Devices,Daily_Data_Usage_GB,Monthly_Incidents,Avg_Incident_Response_Hours,Firmware_Update_Frequency_Months,Uptime_Percentage,Downtime_Hours_Monthly,Support_Tickets_Opened,Customer_Satisfaction_Score,Training_Completed,Operational_Risk_Level
f3b5859d-c438-4013-aac2-7284233fb2b9,North America,Smart Cities,Industrial Switch,Wi-Fi,Mobile,IoT Ops Dashboard,1432,44.23,2,1.49,11,93.59,3.03,2,3,0,Medium
f79b929f-bcf1-4560-93a0-ad61586f548b,Latin America,Utilities,Rugged Router,4G LTE,Indoor,Meraki,1596,80.26,2,1.32,6,99.83,5.69,1,1,0,Low
3846d0eb-457b-4a2d-82e9-a4e8a418dd24,Latin America,Smart Cities,Edge Gateway,4G LTE,Mobile,Meraki,1443,52.2,4,2.76,6,96.78,2.91,2,1,0,Low
5fa55792-96cc-4a60-a162-9bec436c9800,North America,Oil & Gas,Industrial Switch,4G LTE,Mobile,Meraki,4075,26.64,1,4.16,7,94.7,3.73,2,2,0,High
28ef1dec-c675-4ede-a584-28d470877130,Latin America,Utilities,Industrial Switch,5G,Outdoor,Meraki,3333,57.3,3,2.93,6,94.34,0.91,4,5,1,Low
aae90a5d-92ab-427b-b390-91011d1fb659,Asia Pacific,Manufacturing,IoT Controller,4G LTE,Hybrid,Meraki,2154,55.68,1,2.03,5,98.33,1.55,1,3,0,High
4f6b782e-51f2-43d8-a6a0-7040e6f35b53,Asia Pacific,Smart Cities,Rugged Router,4G LTE,Outdoor,IoT Ops Dashboard,226,69.52,0,2.51,10,95.94,0.5,3,5,0,High
6b55cfea-28d5-4c74-8479-0ca777ab2783,Middle East & Africa,Transportation,IoT Controller,Ethernet,Indoor,Custom Platform,2315,23.58,2,2.44,7,95.04,2.99,3,4,1,High
f600202d-9218-474b-8a80-d93fa7e542bf,Europe,Manufacturing,IoT Controller,Ethernet,Mobile,Meraki,4270,34.58,4,3.53,4,97.32,3.57,5,4,0,Medium
27d6f14d-328e-4366-9c97-2abf093b975e,Asia Pacific,Oil & Gas,Edge Gateway,Ethernet,Indoor,Meraki,3862,58.56,4,3.61,8,92.88,2.21,2,1,1,Low
1be43cfa-17b3-4ba4-b8a7-be5bbf9c1437,Latin America,Smart Cities,Edge Gateway,5G,Outdoor,IoT Ops Dashboard,3547,51.54,4,0.72,7,90.34,3.08,1,5,0,High
9dd8e931-3f65-4e5e-8f46-8d49fed685b9,Latin America,Manufacturing,Rugged Router,Wi-Fi,Hybrid,Custom Platform,2237,51.76,4,3.4,6,96.34,3.62,5,4,0,Medium
7e1fd570-a372-4448-b731-5c0acf4c6178,Middle East & Africa,Utilities,Rugged Router,Wi-Fi,Mobile,Custom Platform,3313,47.33,1,4.78,8,93.7,1.43,3,3,0,High
2aad40e9-3dbc-453e-a9e2-e36e326657e3,Middle East & Africa,Oil & Gas,IoT Controller,5G,Indoor,IoT Ops Dashboard,4871,68.65,5,3.03,1,99.91,2.82,4,3,0,Medium
f9611c76-4865-4d68-b62d-de0ccffd2293,North America,Transportation,IoT Controller,Wi-Fi,Outdoor,IoT Ops Dashboard,2388,43.84,2,2.82,7,97.87,0.85,2,4,0,Medium
646e66f5-e554-497c-9ab3-5f82ad6b6c4c,Middle East & Africa,Transportation,Industrial Switch,4G LTE,Mobile,Meraki,943,47.42,3,2.81,2,92.42,2.97,9,3,0,Low
0fbdb406-04f3-42e2-995e-21e464201cec,North America,Transportation,IoT Controller,4G LTE,Mobile,Custom Platform,2162,38.64,1,3.83,10,98.09,3.04,4,1,1,Medium
1334c151-b8b2-4cc7-970e-3c300469f492,Asia Pacific,Utilities,Edge Gateway,5G,Indoor,Custom Platform,4450,40.28,2,2.59,5,91.96,3.34,4,2,0,Low
af5d80ad-df78-43d3-a613-d89bd1d59f73,North America,Transportation,IoT Controller,4G LTE,Outdoor,Meraki,385,43.98,1,2.05,10,95.48,4.92,0,1,0,Low
42755f2b-bea8-47eb-a786-ffbb77b8994e,North America,Oil & Gas,IoT Controller,4G LTE,Mobile,IoT Ops Dashboard,2784,79.49,3,1.98,4,91.67,5.21,2,4,0,Medium
68cc9de7-2a68-4bf9-83bc-b02beb2b47a9,Europe,Utilities,Edge Gateway,Ethernet,Mobile,Meraki,1198,40.82,2,2.02,5,92.23,0.83,5,2,1,Low
2cf14fa2-e851-4bbf-b219-9ce90625d2e6,North America,Manufacturing,Rugged Router,4G LTE,Mobile,IoT Ops Dashboard,51,34.29,1,2.96,4,94.6,2.54,4,2,1,Low
ada5f574-beb1-4204-928d-42595efd6fad,Europe,Smart Cities,Industrial Switch,4G LTE,Mobile,Custom Platform,2462,71.92,1,1.86,4,91.12,5.23,1,4,0,High
e8c42703-014c-4420-8ace-74ec7e5a347a,Middle East & Africa,Oil & Gas,Rugged Router,Wi-Fi,Hybrid,IoT Ops Dashboard,1189,25.55,1,2.2,11,95.51,2.03,6,5,0,High
6d30f2db-6525-4df1-8383-b1108cd7eecb,Europe,Transportation,IoT Controller,Wi-Fi,Indoor,Meraki,2447,64.36,3,3.36,6,90.17,3.0,3,5,1,Medium
eff52a13-39a0-4021-b84e-214d03b5e7cc,Latin America,Manufacturing,IoT Controller,5G,Outdoor,Custom Platform,978,51.89,3,2.25,2,92.26,4.91,9,1,0,Medium
2014c5e4-eeb9-4935-b847-e5cb3d7b5db1,North America,Smart Cities,IoT Controller,Ethernet,Indoor,Custom Platform,1566,42.6,2,0.67,8,97.25,5.66,4,2,0,High
3b5e4fe4-6364-4886-9d1e-ada553e458cc,North America,Transportation,Rugged Router,5G,Outdoor,IoT Ops Dashboard,2036,54.63,2,3.82,4,92.76,3.11,3,5,0,High
d72c0ece-a006-4bdb-b3b2-941b00cfb38d,Middle East & Africa,Utilities,Industrial Switch,5G,Mobile,Meraki,3219,45.73,2,3.88,7,93.0,0.04,1,2,0,Low
763f2e3f-3c64-4928-aec5-efd907d69dfc,Middle East & Africa,Transportation,IoT Controller,Ethernet,Indoor,Custom Platform,1498,63.9,3,2.22,2,97.32,3.37,4,1,1,High
402678bb-e155-4c1c-9681-b1a94bd11998,Latin America,Oil & Gas,IoT Controller,Wi-Fi,Outdoor,Custom Platform,3770,37.75,1,1.54,5,91.47,2.13,1,4,1,High
faf7474e-34fc-4cd1-a983-06dfeb2d6d8d,Asia Pacific,Manufacturing,Rugged Router,5G,Outdoor,Meraki,1406,62.2,3,0.83,9,99.46,0.98,1,5,0,Medium
fa79a05c-0807-4a37-8c70-4f49a33cc903,North America,Smart Cities,Edge Gateway,5G,Outdoor,Custom Platform,1935,69.39,0,3.13,2,91.05,3.59,5,4,1,High
d2a222df-fba9-4e3f-b996-54a04a818842,Asia Pacific,Oil & Gas,Rugged Router,4G LTE,Outdoor,Custom Platform,4865,39.96,2,2.32,8,93.25,4.97,0,5,0,Medium
b11d6835-d4c0-433e-864b-c8fb9c3701ae,Middle East & Africa,Transportation,Industrial Switch,Wi-Fi,Hybrid,Custom Platform,2785,59.43,3,1.75,3,94.85,3.52,1,5,1,Low
fc4741c4-0b07-44f4-ab49-d35d61b06fc8,North America,Oil & Gas,IoT Controller,Ethernet,Indoor,Meraki,1356,58.96,4,1.8,6,93.04,0.35,4,3,0,Low
a4978afc-aca8-4779-a5df-e5de9e043846,North America,Oil & Gas,IoT Controller,Wi-Fi,Mobile,Custom Platform,4622,34.77,3,1.52,7,96.02,1.05,2,1,0,Medium
e82b10da-9894-44e7-aa39-88e65f9373cc,Asia Pacific,Oil & Gas,Rugged Router,5G,Indoor,IoT Ops Dashboard,2893,38.09,4,2.66,8,99.71,3.98,4,5,0,Low
e5f8228c-daa2-403b-9b96-20a8c8b1d817,Latin America,Manufacturing,Rugged Router,5G,Mobile,IoT Ops Dashboard,1109,57.04,2,2.16,6,99.16,3.32,3,4,0,Medium
91ea5db6-2721-4388-9f67-ca0760672e8e,Asia Pacific,Manufacturing,Edge Gateway,4G LTE,Hybrid,Meraki,2195,55.37,4,1.33,1,97.11,2.0,5,1,1,High
b432664b-cff9-4cd8-b723-040c91256abc,Middle East & Africa,Manufacturing,Rugged Router,4G LTE,Indoor,Meraki,1430,42.13,0,1.08,10,97.81,2.28,0,3,0,Low
b1cf291c-6714-4df2-a479-530226afcf84,North America,Oil & Gas,Rugged Router,Ethernet,Hybrid,Custom Platform,4172,30.58,2,1.93,10,99.02,2.84,5,2,0,Low
4b4f0f65-7512-463e-94d3-f9feae463064,Asia Pacific,Smart Cities,Industrial Switch,Wi-Fi,Outdoor,Custom Platform,2888,43.78,5,3.14,8,96.67,3.77,2,2,0,Medium
80b357bb-ec08-4d7a-ad98-891ff3c3c1d0,Europe,Utilities,IoT Controller,Ethernet,Outdoor,IoT Ops Dashboard,905,46.76,2,3.1,6,99.7,4.52,1,3,0,Medium
1691c3d0-dd86-4f0c-b9a6-845404c34e26,North America,Smart Cities,Industrial Switch,5G,Hybrid,IoT Ops Dashboard,3817,62.14,2,1.72,2,99.88,1.97,8,4,0,Medium
b78de21a-1693-4624-9a08-375018350298,Asia Pacific,Transportation,Industrial Switch,4G LTE,Indoor,Custom Platform,182,27.19,1,3.83,2,94.92,-0.12,2,5,0,Medium
cd586472-e8ba-4676-8e17-9f3b4f5085f2,Europe,Manufacturing,Rugged Router,4G LTE,Hybrid,IoT Ops Dashboard,2541,38.59,2,1.04,9,94.02,4.85,6,1,1,High
e6c01039-fa43-4117-8adb-0b9b2c1dbe5a,North America,Manufacturing,Rugged Router,4G LTE,Indoor,Meraki,2379,40.8,1,1.9,8,90.76,2.33,1,5,0,Medium
91b2c4dd-77ab-4930-bc43-58996f32e4a3,North America,Oil & Gas,Industrial Switch,4G LTE,Outdoor,Meraki,682,78.2,1,2.02,7,90.82,2.29,4,3,1,High
db531b19-be4e-4a1d-995e-40f694754a89,Asia Pacific,Smart Cities,Industrial Switch,4G LTE,Hybrid,Custom Platform,2740,35.87,0,3.92,8,97.16,2.18,4,1,1,Medium
6f94802e-0df5-4434-be33-03a521f90efb,Middle East & Africa,Oil & Gas,Rugged Router,Ethernet,Hybrid,Custom Platform,2267,61.31,3,2.25,9,96.65,3.39,2,2,1,Low
94209f22-a9b5-480f-b31b-b0bc6b634f8f,North America,Transportation,Industrial Switch,5G,Hybrid,IoT Ops Dashboard,1520,47.42,3,3.76,10,96.99,-0.76,2,5,1,Low
c9d147ef-79ed-499c-bf24-d4f454ee17d6,Middle East & Africa,Transportation,Rugged Router,Ethernet,Indoor,Custom Platform,2757,52.59,2,1.34,10,94.72,2.44,5,1,0,Low
1a1dc551-0bd0-485b-853b-101222afffa4,Middle East & Africa,Transportation,Edge Gateway,5G,Outdoor,Meraki,875,47.74,2,0.87,10,98.88,2.72,4,4,0,Low
f40f4a9f-e58c-4ad7-8e1d-a7e5c9382640,Asia Pacific,Transportation,Edge Gateway,Wi-Fi,Outdoor,Meraki,3138,36.19,2,2.36,8,96.8,2.29,6,1,1,Low
276714e2-5abd-4094-ade3-95cb68ab09d9,Latin America,Manufacturing,IoT Controller,Wi-Fi,Hybrid,Custom Platform,4687,21.63,4,2.2,8,91.24,1.9,5,5,0,Medium
a351cf5b-c310-4d36-bb50-942a1f0e61d8,Middle East & Africa,Transportation,IoT Controller,Ethernet,Indoor,IoT Ops Dashboard,1823,55.32,2,3.52,10,97.27,1.33,3,3,1,Medium
478ccbe0-63a4-4d15-9526-fa23d179c2aa,Europe,Utilities,Rugged Router,Ethernet,Mobile,IoT Ops Dashboard,2101,54.79,2,1.07,4,92.52,2.03,0,3,0,High
b8cea223-751a-45a3-a271-29f482c5c8ee,Middle East & Africa,Transportation,Edge Gateway,Wi-Fi,Indoor,IoT Ops Dashboard,147,68.23,1,4.7,7,91.96,1.5,3,3,0,Low
28488535-fc60-44be-9bda-5425ed7fa1a6,North America,Manufacturing,Rugged Router,4G LTE,Indoor,Meraki,4286,44.73,2,4.68,7,99.53,2.39,4,1,1,Medium
f2fc4618-53cd-4f19-8f66-658e0220eb92,North America,Transportation,IoT Controller,5G,Indoor,Meraki,2622,73.61,2,1.66,3,90.45,3.84,7,3,0,Medium
58f6e4ab-f95f-4dde-a8e1-944a57e6ebfe,Latin America,Transportation,IoT Controller,Wi-Fi,Mobile,Custom Platform,2240,66.85,1,2.24,8,97.6,3.44,2,4,0,High
bd6242f2-3f67-4644-89ce-6f67d2e74b9d,North America,Oil & Gas,Edge Gateway,5G,Hybrid,Meraki,1580,51.36,0,2.09,4,93.75,3.84,3,1,0,Medium
c1e3732e-e13c-47ce-b90c-9135c0b9c6f7,North America,Manufacturing,IoT Controller,4G LTE,Mobile,Meraki,714,30.51,0,2.7,5,90.12,4.24,0,5,0,Low
b6580ae7-2134-4c1c-b4ee-f1a67635a908,Latin America,Smart Cities,IoT Controller,Ethernet,Indoor,IoT Ops Dashboard,3620,55.14,3,2.9,7,94.12,3.89,1,5,0,Low
3204b75a-700b-413e-ad64-7fa872eaa559,Middle East & Africa,Utilities,Edge Gateway,Ethernet,Indoor,IoT Ops Dashboard,2208,50.66,1,2.42,5,93.04,3.87,2,4,1,Medium
6306e6ad-0903-4d6b-b793-51a4304f4914,Middle East & Africa,Smart Cities,Industrial Switch,Ethernet,Mobile,IoT Ops Dashboard,2896,48.14,1,2.84,3,90.39,1.6,4,4,1,Low
12d35c4a-b716-4d94-abe2-f0f309197eda,Middle East & Africa,Utilities,Rugged Router,Wi-Fi,Mobile,IoT Ops Dashboard,392,74.45,2,2.76,7,98.45,3.38,3,4,1,High
bb6a8967-72db-4a7b-b25a-db0354846aaf,Europe,Smart Cities,Industrial Switch,Ethernet,Outdoor,Custom Platform,3135,46.13,1,0.38,9,99.62,4.11,4,1,1,High
844dfe6d-1ca9-4078-9308-2680d617130a,Latin America,Smart Cities,Rugged Router,Wi-Fi,Hybrid,Meraki,1937,67.31,0,1.7,10,99.74,1.89,2,4,1,Low
77027add-8d88-45aa-87ce-19e288949289,Middle East & Africa,Transportation,IoT Controller,Ethernet,Mobile,IoT Ops Dashboard,1750,48.86,2,-0.51,5,91.03,2.7,5,1,0,Low
32a77ad2-f912-4969-a8ea-46425e59e0c0,Europe,Smart Cities,Edge Gateway,Ethernet,Hybrid,Meraki,2340,81.66,5,2.82,4,94.6,4.97,1,4,1,Medium
33ef6a25-edd6-4b6c-833e-3ce54a8ce027,North America,Utilities,Industrial Switch,4G LTE,Indoor,Custom Platform,3511,37.56,4,0.68,4,91.88,1.31,2,2,1,Medium
ea781aaf-6748-4a05-8b00-bc0c43c2cb4f,Europe,Utilities,Rugged Router,4G LTE,Indoor,Custom Platform,1486,30.01,1,1.2,6,96.64,5.45,3,5,1,High
bddb7bd7-738e-4336-90a3-ae65593f579a,North America,Oil & Gas,Industrial Switch,5G,Indoor,Meraki,1921,44.91,1,1.87,5,97.84,3.03,2,3,1,Medium
12e0b892-5e97-4740-afa2-4e64493e80d5,Middle East & Africa,Smart Cities,IoT Controller,5G,Indoor,Custom Platform,4956,32.05,3,3.26,7,98.43,1.76,2,3,1,Low
c7ec29c9-8407-432d-af57-6b86848b2019,Latin America,Transportation,Industrial Switch,4G LTE,Indoor,Custom Platform,3096,62.1,2,1.79,5,92.46,1.04,3,3,0,High
5a451f6f-aee1-447d-b434-033776cc0a03,Asia Pacific,Smart Cities,Rugged Router,4G LTE,Indoor,IoT Ops Dashboard,559,28.14,1,2.71,10,98.96,3.05,6,3,0,Medium
44bfeefd-9edb-4d30-ad64-ca049492a805,Middle East & Africa,Transportation,Rugged Router,4G LTE,Outdoor,Meraki,71,40.04,0,2.21,9,99.9,5.71,2,1,0,Medium
16d73f02-8b64-4f42-ab27-caec0c6e68b7,Asia Pacific,Smart Cities,Rugged Router,Wi-Fi,Mobile,Meraki,57,63.06,0,1.01,2,99.28,2.92,3,1,0,Medium
32e560f8-957a-4fe1-b3cf-e2cd4df20597,Asia Pacific,Transportation,Edge Gateway,Ethernet,Indoor,Meraki,1941,50.39,1,2.63,4,97.47,3.12,1,5,1,High
c76e4d8a-3f3d-4712-a857-de067b450759,Middle East & Africa,Smart Cities,IoT Controller,5G,Indoor,IoT Ops Dashboard,4077,48.36,0,3.28,10,97.44,2.67,3,3,1,Medium
3137704b-ea30-4d7e-a2af-3b41f9d2a191,Middle East & Africa,Transportation,Industrial Switch,5G,Mobile,Meraki,2540,56.58,1,2.0,8,99.04,5.38,0,3,1,Low
e79cf7c2-1235-43b1-a9cb-8503bb9db7d4,North America,Transportation,Rugged Router,4G LTE,Indoor,IoT Ops Dashboard,315,41.37,1,2.09,7,94.19,3.03,2,5,0,Low
4d7c45d3-ea5e-429e-8c1a-75566c57ad5d,Asia Pacific,Manufacturing,IoT Controller,Ethernet,Mobile,Custom Platform,1567,10.69,2,1.94,1,93.41,1.23,3,5,1,High
cfac6773-a2e3-4790-ba25-622d5285bafa,Europe,Manufacturing,Edge Gateway,5G,Hybrid,Meraki,1322,63.07,1,2.08,2,99.63,0.08,2,1,0,Medium
ebf0262c-3606-45f8-bc6e-6232d644d455,North America,Utilities,Rugged Router,5G,Mobile,Meraki,1972,36.31,1,4.33,6,99.15,6.6,3,5,0,Medium
41923517-c922-4383-b28b-080703344290,North America,Smart Cities,Rugged Router,Ethernet,Hybrid,Custom Platform,2621,55.56,0,1.69,4,94.2,3.83,0,2,1,High
dc05a22b-c0b6-4aac-87a5-36a84e64d756,North America,Smart Cities,IoT Controller,5G,Hybrid,IoT Ops Dashboard,2386,49.78,1,3.33,6,92.46,3.49,4,4,0,Low
1b6cfee1-5193-41ec-9eae-47a4c6ef4efb,Middle East & Africa,Manufacturing,Edge Gateway,4G LTE,Hybrid,Custom Platform,2772,64.2,4,2.5,3,92.98,2.41,2,4,0,Low
d3c96f8a-bddf-4513-916f-901bd1e840a0,Middle East & Africa,Transportation,Industrial Switch,4G LTE,Outdoor,Custom Platform,3099,27.17,4,1.8,8,99.75,1.64,5,1,0,High
2220c420-e199-4999-827b-4d4e7d531def,Asia Pacific,Oil & Gas,Edge Gateway,Wi-Fi,Hybrid,IoT Ops Dashboard,3968,52.22,1,1.41,8,95.05,3.87,4,5,0,Low
583dee45-7f9a-4ea7-81b9-e127d0ec739a,Middle East & Africa,Oil & Gas,Industrial Switch,4G LTE,Outdoor,Meraki,2795,64.5,3,3.34,4,99.36,1.15,0,2,1,Low
4fb2ea13-af70-496e-9d08-8dc088154df6,Middle East & Africa,Oil & Gas,Rugged Router,Ethernet,Indoor,IoT Ops Dashboard,2312,51.74,1,1.3,9,96.02,5.84,3,1,0,Low
d896f752-ef4d-4d68-9ba1-cb0a3af34367,Latin America,Oil & Gas,Industrial Switch,4G LTE,Indoor,IoT Ops Dashboard,900,47.56,5,2.95,11,92.65,5.02,3,5,0,Low
4e5baeec-4c25-4b3e-9aa1-3490d256e89a,Middle East & Africa,Manufacturing,Rugged Router,4G LTE,Outdoor,Custom Platform,2706,22.11,3,2.28,10,95.69,3.09,2,5,1,Low
b7252ef5-c9ed-45e0-be46-fc61b781a21a,Europe,Utilities,Edge Gateway,Wi-Fi,Indoor,Custom Platform,4954,56.8,4,2.29,5,99.5,1.69,4,4,0,High
cab9a4f8-2519-4ba1-b39c-79ad6a197cbf,Middle East & Africa,Oil & Gas,Industrial Switch,5G,Hybrid,Custom Platform,447,37.67,3,1.46,3,90.45,4.75,5,1,1,High
f24ffb18-bec8-482e-ab23-7299061e4cb7,Latin America,Oil & Gas,Edge Gateway,Wi-Fi,Mobile,IoT Ops Dashboard,4817,32.91,1,3.13,9,93.74,5.79,2,3,1,Low
b51f9b3b-ee9d-4c6d-b5c0-457aed1d948b,Latin America,Smart Cities,Rugged Router,Wi-Fi,Hybrid,IoT Ops Dashboard,1846,55.06,1,2.8,11,92.65,4.74,5,3,0,High
13da038e-523d-4086-bb86-4846a8f927cf,Latin America,Smart Cities,IoT Controller,5G,Mobile,Custom Platform,4630,64.5,3,2.07,3,98.16,1.45,0,2,1,High
e9884566-7518-4047-aa96-2a428c6d80ad,Europe,Transportation,Rugged Router,5G,Mobile,Custom Platform,4456,39.3,3,2.98,1,94.27,8.65,4,2,0,High
e95b64dc-c83b-4d47-a4b2-303cfc2e130d,Asia Pacific,Transportation,Industrial Switch,4G LTE,Mobile,Meraki,1761,44.63,0,2.71,11,90.22,-0.16,3,1,0,Low
cd0e8a19-852a-4008-a1a8-9e0224bf1f84,North America,Transportation,Industrial Switch,Ethernet,Mobile,IoT Ops Dashboard,756,66.45,2,2.71,1,94.21,4.59,1,4,0,High
6ddfea6a-0bef-4f1e-a48b-2f04bfb1c0c1,Europe,Manufacturing,Rugged Router,5G,Outdoor,Custom Platform,1078,43.8,6,2.76,8,98.35,1.76,3,5,1,High
5fa318e4-66db-4b23-9865-cd5952a353be,Asia Pacific,Oil & Gas,Industrial Switch,5G,Mobile,IoT Ops Dashboard,162,23.83,2,2.77,4,99.72,5.5,2,3,1,Medium
9ccbd564-22a3-4b7a-893e-aeff6827e7ab,North America,Manufacturing,Industrial Switch,Ethernet,Mobile,IoT Ops Dashboard,2871,61.44,3,2.56,6,91.86,0.41,0,3,0,High
dde82c24-46c7-4523-862d-00dcf3d72c17,Europe,Smart Cities,Rugged Router,Ethernet,Hybrid,IoT Ops Dashboard,4671,45.1,4,2.33,5,99.71,3.39,2,4,1,Low
6b739b4c-e5bc-48ec-89b1-38e341d9e7cc,North America,Transportation,Industrial Switch,5G,Indoor,IoT Ops Dashboard,1697,22.26,0,4.3,10,98.9,2.47,3,2,1,Low
064e537a-c0a6-498c-ab8e-951918c16643,Europe,Transportation,IoT Controller,5G,Hybrid,Meraki,1793,67.31,1,3.89,2,90.51,2.47,3,4,0,Medium
2a94832e-bbff-4c10-8e14-b401080f38d1,Asia Pacific,Oil & Gas,Rugged Router,Ethernet,Hybrid,IoT Ops Dashboard,937,53.93,3,2.16,11,93.19,2.09,3,2,0,Medium
e5c77254-4860-4d37-96e4-4728d737e113,Europe,Transportation,Rugged Router,Ethernet,Hybrid,IoT Ops Dashboard,2004,88.65,0,2.62,3,98.53,5.32,0,1,0,Low
18e1785b-2055-478e-9d89-28935b018290,Europe,Smart Cities,IoT Controller,4G LTE,Mobile,IoT Ops Dashboard,474,46.99,1,3.61,10,98.58,2.18,4,4,0,High
1b7e9c1a-93be-4ad6-8d4e-f932bed5c16a,Asia Pacific,Transportation,Industrial Switch,Wi-Fi,Outdoor,Meraki,4610,57.09,1,3.26,8,96.39,0.29,2,3,1,High
b0aaed22-5ca3-4a02-b2c2-c1ba83ad7cc9,Europe,Manufacturing,Industrial Switch,4G LTE,Outdoor,Custom Platform,1140,52.08,2,2.33,6,93.64,4.17,3,3,0,Medium
2fbf0392-a0bf-420e-a9b4-e6a1bdd60ca8,Asia Pacific,Manufacturing,Edge Gateway,Wi-Fi,Hybrid,Meraki,2730,64.02,3,2.36,4,96.51,1.63,5,4,1,High
5176dbdc-9660-4bc3-a1e9-a17cbe31baed,Europe,Oil & Gas,Industrial Switch,Ethernet,Indoor,IoT Ops Dashboard,1478,34.12,5,3.93,4,90.39,4.02,2,4,1,Medium
00ff9c33-c816-4ccd-98e0-a8b21f4570f5,Europe,Utilities,Industrial Switch,4G LTE,Hybrid,IoT Ops Dashboard,3852,49.1,2,2.46,6,92.32,2.16,7,5,1,Low
03b9d3b8-c2c8-4635-99a0-0015ae46ea34,Asia Pacific,Manufacturing,IoT Controller,Ethernet,Outdoor,Custom Platform,802,40.59,1,2.97,11,96.2,3.37,5,2,1,Low
20fce453-ed4b-41b7-952e-c48a4003ca01,Europe,Manufacturing,Edge Gateway,5G,Indoor,IoT Ops Dashboard,1045,51.57,1,3.69,10,91.92,6.83,2,2,1,Medium
7ff4b558-52cb-4023-8d20-353164f01762,Asia Pacific,Smart Cities,Rugged Router,5G,Outdoor,Meraki,1075,71.09,1,1.38,6,91.49,3.56,3,1,1,High
884330dd-91bc-4756-b9f2-8bef195bf8d6,Middle East & Africa,Manufacturing,Edge Gateway,Ethernet,Outdoor,Custom Platform,3155,70.5,0,2.59,6,98.64,2.88,2,3,1,Low
c27c6838-b43d-4b09-afab-2ca507851238,Europe,Utilities,Industrial Switch,Wi-Fi,Indoor,IoT Ops Dashboard,688,67.6,1,1.52,5,92.15,3.53,2,5,0,High
431958c8-a129-47fc-95c2-55e0cd2b2be1,Middle East & Africa,Utilities,Industrial Switch,5G,Outdoor,Meraki,3213,58.41,3,2.0,3,99.57,1.1,0,4,0,Low
36a95280-83ad-4b24-8cd3-a5939e1c9a55,North America,Transportation,IoT Controller,Ethernet,Hybrid,Custom Platform,4955,47.75,4,2.57,5,92.97,3.28,5,5,0,Medium
edb771e2-520e-4c0d-b659-12e91e8fe9c3,Latin America,Utilities,IoT Controller,Ethernet,Indoor,Custom Platform,2701,46.05,3,3.78,3,96.07,1.05,3,4,0,Low
7568f239-ec04-4718-ad82-e77dbe4dc540,North America,Manufacturing,Edge Gateway,Wi-Fi,Indoor,Meraki,1809,53.03,1,3.39,8,98.2,3.27,4,1,0,Low
cf04d8c1-b59d-4078-8b2a-225900c70b43,Europe,Transportation,Edge Gateway,Ethernet,Mobile,Custom Platform,531,53.0,4,0.51,4,94.06,1.32,3,5,0,High
690dce35-2c89-40a7-a08a-40b0f76d6e2d,Europe,Manufacturing,Industrial Switch,5G,Hybrid,IoT Ops Dashboard,4968,61.61,2,2.33,5,93.47,1.5,7,5,1,Low
c1271e75-2ded-4c4b-8022-4d8af091f541,Middle East & Africa,Utilities,Industrial Switch,4G LTE,Indoor,Meraki,579,60.68,2,2.2,7,95.9,3.43,3,5,1,Low
9aeb9c82-9e96-4372-8051-170758c7b515,Latin America,Manufacturing,Rugged Router,Wi-Fi,Outdoor,Custom Platform,1872,23.77,3,1.8,7,94.61,5.05,4,1,0,Medium
8196c2a3-5ef4-4595-a1cc-c83b9c39c775,Middle East & Africa,Smart Cities,IoT Controller,5G,Indoor,Meraki,4825,60.75,2,2.44,6,94.74,4.32,4,1,0,Medium
24d04ff9-9095-499d-ab50-54527784bb0a,Latin America,Manufacturing,Industrial Switch,Ethernet,Indoor,IoT Ops Dashboard,1365,51.3,1,2.08,9,95.94,4.62,2,1,1,High
1169fbbf-f331-4a1c-9b6e-fb7bb402e4f2,North America,Oil & Gas,Rugged Router,Wi-Fi,Indoor,Meraki,1442,47.26,2,2.53,7,94.82,3.98,4,3,0,Low
fd1b5a01-3d61-49b8-92ea-46240227751b,Asia Pacific,Oil & Gas,Rugged Router,4G LTE,Hybrid,Meraki,3467,54.86,4,2.92,6,93.6,4.12,3,1,1,High
dd80dc01-eed4-4739-8561-98dc65628fe0,North America,Transportation,Edge Gateway,4G LTE,Indoor,Meraki,4588,67.3,1,2.56,6,98.47,1.94,2,1,1,Low
d95cde58-6b5f-463d-852e-deb7326bdef5,North America,Transportation,Industrial Switch,4G LTE,Hybrid,Meraki,1225,39.79,2,1.92,6,92.23,1.53,5,5,0,Medium
e106b299-cb81-47be-b402-c30074ba6bfd,Europe,Oil & Gas,IoT Controller,Ethernet,Outdoor,Custom Platform,62,53.36,2,2.93,9,98.22,4.65,3,3,0,High
0390ecaf-5296-47dc-a2e9-048b04b9a650,Asia Pacific,Oil & Gas,Industrial Switch,Wi-Fi,Mobile,Meraki,2165,71.99,0,3.62,8,93.88,2.05,4,1,0,High
3226c4c3-03b1-49ba-98b9-1e693fd44e33,Europe,Manufacturing,Rugged Router,4G LTE,Outdoor,Meraki,2051,44.79,1,2.91,6,95.76,1.04,1,1,1,Low
b6406267-e232-4f65-9702-f1df2b1fa695,Asia Pacific,Transportation,Rugged Router,5G,Outdoor,IoT Ops Dashboard,757,13.96,3,3.23,6,96.3,2.18,2,1,1,Medium
